school_year,building_id,teacher_count,paid_quantity,order_amount
2019,610839889,33,1774,11342.65
2019,610839890,6,225,1756.25
2019,610839904,10,591,4591.95
2019,610839905,1,135,0
2019,610839932,2,64,268.04
2019,610839945,1,20,102
2019,610839956,2,292,2035.71
2019,610839959,16,470,101.88
2019,610839960,22,737,5208.69
2019,610839970,10,377,1528.66
2019,610839977,4,138,465.06
2019,610839982,6,376,1484.92
2019,610839983,1,273,1350.92
2019,610839999,4,118,397.66
2019,610840002,9,925,4258.25
2019,610840011,47,1178,7135.08
2019,610840014,2,84,523.56
2019,610840904,2,135,569.4
2019,610840911,17,647,3775.05
2019,610848462,2,78,262.86
2019,610848478,1,11,90.75
2019,610848687,11,314,1748
2019,610848698,24,906,7015.3
2019,610848815,27,708,3491.08
2019,610848843,42,1638,9790.66
2019,610848983,1,30,213.6
2019,610849801,25,689,4595.95
2019,610850545,2,550,3042.5
2019,610851201,9,679,4602.81
2019,610851283,11,251,1648.75
2019,610851371,29,1147,8058.05
2019,610853278,6,362,1516.34
2019,610853673,1,23,132.25
2019,610854179,17,734,0
2019,610854897,28,1265,4485.27
2019,610855388,7,648,4137
2019,610855604,1,30,258.9
2019,610855833,1,35,201.25
2019,610856678,1,30,101.1
2019,610857155,1,32,89.44
2019,610857369,1,32,184
2019,610857713,1,735,2718.35
2019,610858326,4,92,529
2019,610858334,6,220,1548.15
2019,610858409,2,373,8048.4
2019,610858615,2,38,154.1
2019,610858621,21,460,3201.06
2019,610858699,22,440,2755.6
2019,610858923,1,20,67.4
2019,610861275,1,120,994.74
2019,610863234,2,750,5437.5
2019,610863258,1,725,0
2019,610863415,16,391,2243.25
2019,610864985,1,50,168.5
2019,610865075,41,899,6473.49
2019,610867691,28,566,3147.38
2019,610867710,1,132,759
2019,610867772,1,135,765.65
2019,610867839,9,274,1418.42
2019,610867897,1,960,0
2019,610868014,10,258,1483.5
2019,610869504,1,1040,4376
2019,610891928,27,649,4574.15
2019,610891989,1,30,153
2019,610892135,17,500,3947.6
2019,610893120,6,99,607.65
2019,610895343,2,205,1155.75
2019,610895915,1,80,155.25
2019,610895916,5,420,1415.4
2019,610895927,1,10,55
2019,610895946,2,70,259.7
2019,610895947,8,350,1541.7
2019,610895950,1,28,231
2019,610895952,6,121,562.23
2019,610895959,2,366,2285.34
2019,610895961,3,132,927.28
2019,610895963,3,51,299.25
2019,610896395,1,40,230
2019,610899316,12,744,3455.22
2019,610900162,7,228,1489.1
2019,610900469,24,653,3754.71
2019,610900584,1,180,1035
2019,610913164,16,457,2685.25
2019,610913672,3,696,3504
2019,610913814,1,4,111.87
2019,610914189,21,1166,3929.42
2019,610916719,2,256,2122.5
2019,610916841,1,100,575
2019,610916973,1,30,254.7
2019,610917325,3,53,310.75
2019,610917400,2,184,739.03
2019,610917672,7,192,960
2019,610917681,3,42,356.58
2019,610917770,16,677,2547.89
2019,610918752,2,68,300.56
2019,610922529,9,494,3061.3
2019,610923419,1,25,143.75
2019,610923521,7,244,1403
2019,610924456,1,1,23.99
2019,610924602,1,30,299.7
2019,610925221,3,62,308.2
2019,610926610,8,194,1115.5
2019,610927123,29,975,6724.26
2019,610927143,2,40,289.2
2019,610927167,1,100,575
2019,610927178,2,118,973.5
2019,610927271,4,895,5146.25
2019,610927293,16,483,2946.87
2019,610928130,1,34,170
2019,610928588,2,80,269.6
2019,610964959,1,450,2587.5
2019,610965927,12,276,2074.6
2019,610987375,1,15,82.5
2019,611069074,1,580,0
2019,611073517,1,2,12.74
2019,611074032,1,25,143.75
2019,611075643,1,30,153
2019,611075802,2,145,1231.05
2019,611126550,2,45,354.65
2019,611130535,1,70,521.9
2019,611132402,2,277,5215.65
2019,611132896,9,234,1275.3
2019,611132920,2,44,253
2019,611133237,5,85,721.65
2019,611133363,1,120,690
2019,611138090,1,1,23.99
2019,611140760,1,31,66.65
2019,611141150,4,944,3310.73
2019,611141268,26,670,439.44
2019,611145190,1,310,1782.5
2019,611147730,1,58,333.5
2019,611148845,2,63,415.17
2019,611150893,1,150,743.5
2019,611155304,6,581,3322.85
2019,611155593,15,323,1857.25
2019,611155946,7,277,1299.19
2019,611155984,7,118,710.9
2019,611156841,1,428,2767.88
2019,611198774,14,371,2075.69
2019,611240496,5,110,632.5
2019,611240661,24,645,4671.05
2019,611243346,10,440,274.3
2019,611249404,1,22,126.5
2019,611272355,28,751,4829.69
2019,611276946,1,50,499.5
2019,611280050,2,60,0
2019,611280539,16,328,1754.8
2019,611280743,24,602,3224.9
2019,611284204,8,208,1105.28
2019,611284354,16,410,2357.5
2019,611284717,1,240,808.8
2019,611284765,1,50,387
2019,611285105,1,12,0
2019,611285228,7,316,971.02
2019,611285309,2,180,619.4
2019,611289057,4,295,1504.31
2019,611289690,2,92,665.4
2019,611290411,10,164,1044.09
2019,611292385,8,183,1058.25
2019,611292596,1,20,67.4
2019,611293291,26,1316,4331.44
2019,611300130,6,243,858.6
2019,611304927,13,293,2006.25
2019,611305116,1,50,287.5
2019,611306308,1,30,101.1
2019,611307132,5,92,529
2019,611310418,2,13,37.69
2019,611310709,10,1000,6841.4
2019,611310799,2,70,614.3
2019,611311212,3,42,146.5
2019,611313131,5,156,708.38
2019,611371675,22,1301,7519.58
2019,611374558,18,702,2922.66
2019,611375570,8,424,1428.88
2019,611375692,2,30,254.7
2019,611376400,6,90,500.02
2019,611376964,3,50,306.7
2019,611380605,6,262,1779.76
2019,611380944,2,105,822.95
2019,611393990,8,320,2209.9
2019,611394357,13,347,1995.25
2019,611403629,2,72,415.68
2019,611409444,1,60,202.2
2019,611409789,1,220,741.4
2019,611451844,0,1,27.96
2019,611466043,1,32,107.84
2019,611474269,1,15,86.25
2019,611474662,1,338,2869.62
2019,611512153,1,360,2070
2019,611514578,4,157,1104.79
2019,611515188,3,935,5031.25
2019,611515463,18,425,2443.75
2019,611519131,2,170,691.9
2019,611529658,1,25,86.25
2019,611553578,1,2,21.63
2019,611561516,1,24,82.8
2019,611572796,1,671,5696.79
2019,611615284,2,92,609.84
2019,611617761,2,95,568.65
2019,611623605,1,88,0
2019,611630715,1,898,3571.4
2019,611634374,1,50,374.5
2019,611635494,1,44,148.28
2019,611637220,14,822,5331.42
2019,611649530,1,67,385.25
2019,611718920,1,716,4117
2019,611718921,3,320,1840
2019,611815730,0,250,842.5
2019,611823126,3,60,372.4
2019,611834864,4,224,1279.66
2019,611836440,21,912,6345.48
2019,611836663,1,25,256.66
2019,611837467,4,116,462.32
2019,611837641,1,100,924
2019,611841837,2,31,178.25
2019,611847006,1,84,629.16
2019,611863293,8,260,1797.4
2019,611863340,10,187,1159.18
2019,611873380,2,61,438.24
2019,611977450,17,402,0
2019,611980187,10,250,1437.5
2019,611982696,4,161,1000.15
2019,611991333,19,605,3168.19
2019,612024725,2,120,683
2019,612031302,1,190,640.3
2019,612036058,5,250,460.39
2019,612038058,4,393,3156.95
2019,612040928,1,110,632.5
2019,612072962,1,1,24.95
2019,612082743,17,458,2658.5
2019,612094919,20,875,4278.83
2019,612103476,5,135,818.01
2019,612123308,1,30,284.7
2019,612123434,1,18,99
2019,612123447,1,24,80.88
2019,612133635,6,131,753.25
2019,612134414,1,28,167.72
2019,612134435,20,532,3086.4
2019,612136576,4,100,575
2019,612139623,21,536,3115.4
2019,612142893,1,135,465.75
2019,612145669,6,121,825.19
2019,612220214,13,317,1822.75
2019,612220907,18,832,4196.77
2019,612220928,2,102,357.74
2019,612220947,9,747,2900.09
2019,612222213,1,675,3881.25
2019,612222591,1,20,67.4
2019,612233761,2,600,4080
2019,612252691,8,602,4253.78
2019,612259912,25,694,4954.22
2019,612274009,1,20,115
2019,612321681,4,186,412.92
2019,612325337,2,89,511.75
2019,612331703,2,74,249.38
2019,612331813,1,49,404.25
2019,612333704,18,826,2659.72
2019,612334286,2,58,410.22
2019,612335652,9,695,2089.57
2019,612335656,1,90,651.9
2019,612335712,41,1153,7322.55
2019,612338804,21,492,2829
2019,612339778,12,245,1408.75
2019,612342284,2,132,758.35
2019,612351183,33,1619,7463.34
2019,612351200,1,135,0
2019,612351267,0,230,1851.5
2019,612351281,9,270,2173.5
2019,612351475,1,13,44.85
2019,612351478,38,927,6490.35
2019,612351635,7,533,3249.27
2019,612352642,1,165,948.75
2019,612353924,16,656,4004.1
2019,612354212,0,270,909.9
2019,612354398,3,70,67.4
2019,612354513,1,25,174.75
2019,612376159,0,820,4264
2019,612376187,11,171,1147.09
2019,612376193,6,172,644.46
2019,612376833,2,292,1759.4
2019,612376838,1,70,402.5
2019,612376842,5,113,546.3
2019,612377020,1,85,557.25
2019,612377091,15,425,2348.55
2019,612377467,40,1091,7831.45
2019,612379599,1,305,6498
2019,612382079,2,225,1323.45
2019,612386684,3,110,737.2
2019,612386713,1,1,16.5
2019,612386927,1,151,1861.5
2019,612388157,1,10,84.9
2019,612391976,7,464,1389.66
2019,612392287,1,415,2386.25
2019,612397190,1,30,189.9
2019,612397412,1,544,4327.5
2019,612397462,2,153,943.75
2019,612398108,12,395,2735.65
2019,612398210,8,323,1337.17
2019,612398873,2,52,435.95
2019,612399073,2,105,761.25
2019,612399445,6,145,786.15
2019,612399544,1,130,747.5
2019,612400056,1,30,172.5
2019,612400082,1,24,138
2019,612400106,14,345,1981.25
2019,612400696,1,36,207
2019,612403526,1,12,101.88
2019,612407896,3,220,1801.8
2019,612454665,1,20,67.4
2019,612454696,2,72,242.64
2019,612454937,5,114,655.5
2019,612455152,21,525,3018.75
2019,612455253,2,91,509.6
2019,612455519,2,70,396
2019,612455570,4,675,3646.5
2019,612455613,11,517,2417.69
2019,612455624,4,135,676.29
2019,612455733,1,30,172.5
2019,612456402,3,500,2748
2019,612456553,10,316,2088.94
2019,612456825,0,1,27.96
2019,612456996,2,735,4401.45
2019,612457907,1,390,2744.7
2019,612459251,2,64,273.6
2019,612459354,5,780,4485
2019,612459855,1,60,554.4
2019,612460027,1,483,2777.25
2019,612460128,1,90,764.1
2019,612460656,16,750,5700
2019,612460659,1,13,110.37
2019,612461412,21,960,4654.04
2019,612461491,6,226,1747.02
2019,612461497,11,240,1380
2019,612461542,19,893,4712.61
2019,612462169,4,440,3278
2019,612462222,10,595,2661.91
2019,612462238,10,375,2227.93
2019,612462242,8,929,6119.73
2019,612462478,1,284,1171.28
2019,612462741,2,46,199.38
2019,612463103,7,220,1376.44
2019,612463247,2,100,378.4
2019,612463260,1,50,356
2019,612463266,1,10,82.5
2019,612463364,35,830,4596.6
2019,612463420,4,100,575
2019,612463703,1,24,182.76
2019,612464567,4,223,1068.1
2019,612464591,5,219,1259.25
2019,612464726,7,138,796.38
2019,612464742,7,1140,4651
2019,612464925,1,579,2773.15
2019,612465480,4,139,601.25
2019,612465481,2,11,86.65
2019,612465501,2,135,863.75
2019,612465596,14,322,1971.42
2019,612465836,0,466,2679.5
2019,612466197,16,661,4035.54
2019,612467453,4,83,481.01
2019,612467502,0,88,151.8
2019,612468746,1,24,138
2019,612470709,1,400,3396
2019,612483400,1,24,138
2019,612488301,1,704,3737.05
2019,612581706,7,218,1253.5
2019,612584099,1,60,449.4
2019,612584119,1,3,69.85
2019,612584186,1,50,168.5
2019,612584316,2,48,276
2019,612585264,38,1128,6326.84
2019,612585462,11,328,1486.16
2019,612585820,1,20,115
2019,612587705,1,30,0
2019,612587943,1,20,115
2019,612588368,3,316,1690.6
2019,612588557,5,150,862.5
2019,612589458,6,266,1599.5
2019,612589779,5,215,1178.75
2019,612590310,2,65,432.1
2019,613091750,2,245,1408.75
2019,613099814,4,80,460
2019,613101593,6,391,2283.25
2019,613116804,2,41,209.1
2019,613156167,14,410,2133.7
2019,613157602,10,258,1741.06
2019,613158178,3,55,268.65
2019,613158345,1,22,75.9
2019,613158426,5,415,1886.45
2019,613158432,1,100,337
2019,613158433,17,500,4000
2019,613160994,1,64,273.6
2019,613162223,2,456,2314.95
2019,613162682,1,435,3693.15
2019,613223341,15,306,1759.5
2019,613238497,1,16,135.84
2019,613239688,15,437,2640.11
2019,613243399,1,26,89.7
2019,613267503,1,50,275
2019,613268225,17,371,2363.43
2019,613268268,2,106,609.5
2019,613269922,26,629,2572.56
2019,613274047,19,393,0
2019,613274288,2,21,126.75
2019,613275893,2,154,918.38
2019,613275968,9,123,806.55
2019,613275989,2,120,717.4
2019,613277109,0,216,1833.84
2019,613278760,10,1330,5020.66
2019,613280282,1,144,3283.2
2019,613280582,7,280,1526
2019,613280707,1,12,49.8
2019,613280730,2,23,134.79
2019,613280940,21,660,4319.5
2019,613281033,21,620,2723.38
2019,613282915,5,537,2685
2019,613282929,2,110,365
2019,613283162,4,105,586.35
2019,613285274,2,106,357.22
2019,613288530,3,320,2336.8
2019,613288548,1,244,2071.56
2019,613290858,1,26,149.5
2019,613291407,1,15,76.5
2019,613291711,2,227,1305.25
2019,613295027,2,61,265.07
2019,613295029,6,377,2170.49
2019,613295030,2,190,997.3
2019,613300726,1,55,453.75
2019,613300967,6,170,1397.3
2019,613301062,2,39,251.67
2019,613301362,4,576,2218.32
2019,613302801,5,136,782
2019,613303379,13,304,1952.06
2019,613304242,48,1250,6306.25
2019,613304262,1,30,184.9
2019,613304322,1,88,296.56
2019,613304475,15,814,3249
2019,613306121,3,156,3385.08
2019,613307596,1,160,920
2019,613315871,9,244,1288
2019,613320698,2,170,1386.1
2019,613320700,6,360,1213.2
2019,613321444,1,28,195.72
2019,613321777,2,238,410.55
2019,613322071,1,13,111.44
2019,613322154,22,571,66
2019,613324549,2,98,563.5
2019,613325170,12,230,1322.5
2019,613325175,1,180,606.6
2019,613327397,1,10,57.5
2019,613328175,4,450,2772.3
2019,613328251,1,95,541.25
2019,613328662,15,384,2070
2019,613338932,2,86,345.66
2019,613339510,4,116,667
2019,613339574,2,176,569.36
2019,613340265,21,538,0
2019,613345526,4,330,1897.5
2019,613350803,1,75,314.45
2019,613352247,1,437,9507.6
2019,613352504,1,420,0
2019,613353172,25,1414,5942.78
2019,613396367,18,478,2416.6
2019,613398858,24,1088,4011.22
2019,613398966,1,15,104.85
2019,613399354,31,1194,8820.03
2019,613399488,17,751,4294.99
2019,613401759,7,656,106.92
2019,613401797,3,130,1103.7
2019,613404313,16,336,1934.6
2019,613404589,18,520,2794.84
2019,613405665,1,660,326.7
2019,613408499,24,571,0
2019,613409477,2,198,1630.62
2019,613412381,2,2,23.5
2019,613419380,1,10,57.5
2019,613419885,1,177,1335.75
2019,613420195,13,431,2840.77
2019,613423987,10,256,1756.96
2019,613424718,29,818,0
2019,613425086,3,160,539.2
2019,613426075,1,1,19.95
2019,613426481,1,30,0
2019,613428095,0,172,989
2019,613428350,1,22,186.78
2019,613430358,6,252,1211
2019,613433295,17,415,2386.25
2019,613438640,3,74,628.26
2019,613440819,1,20,115
2019,613441341,9,291,1206.77
2019,613441462,8,325,0
2019,613441487,18,594,0
2019,613441949,1,12,101.88
2019,613442232,6,260,1495
2019,613442523,5,361,1950.07
2019,613442724,1,72,242.64
2019,613447335,26,696,3793.2
2019,613448140,1,19,108.3
2019,613448289,3,77,390.39
2019,613449064,7,490,3169.03
2019,613449397,1,48,106.56
2019,613449704,1,5,29.95
2019,613453201,30,1000,8297.6
2019,613453551,2,580,1954.6
2019,613454998,24,600,3637.5
2019,613455006,1,124,762.8
2019,613457305,12,367,2222.75
2019,613461239,1,150,517.5
2019,613474460,5,115,606.05
2019,613476504,13,265,1513.75
2019,613480213,1,21,120.75
2019,613480214,1,680,4923.8
2019,613480731,26,649,4511.73
2019,613480819,1,25,187.25
2019,613483995,18,517,3170.63
2019,613483999,2,630,2728.7
2019,613484650,1,26,246.74
2019,613485277,8,240,2037.6
2019,613485334,1,300,2547
2019,613492878,2,83,659.67
2019,613493064,3,76,379.32
2019,613497394,1,25,137.5
2019,613511432,9,209,1445.35
2019,613512067,1,70,402.5
2019,613527868,3,84,325.72
2019,613528361,1,150,505.5
2019,613528582,1,21,79.15
2019,613534722,2,110,617.5
2019,613536554,1,48,383.52
2019,613553030,3,565,469.65
2019,613557667,4,94,718.91
2019,613566895,1,28,161
2019,613571789,2,46,264.5
2019,613572253,1,25,143.75
2019,613573730,1,140,805
2019,613574164,4,86,289.82
2019,613574568,3,338,1943.5
2019,613574676,2,30,172.5
2019,613576749,26,881,5275.35
2019,613577396,8,218,1163.06
2019,613620004,2,48,172.5
2019,613620944,12,242,1378.75
2019,613623638,5,176,658.52
2019,613625152,5,405,2459.25
2019,613632388,1,5,17.25
2019,613645567,7,266,1548.7
2019,613645608,8,128,812.45
2019,613645622,21,545,3394.05
2019,613647439,16,405,2380.95
2019,613660644,1,1200,5703.2
2019,613682912,1,27,93.15
2019,613753571,2,62,505.85
2019,613755580,1,25,212.25
2019,613761714,1,25,224.75
2019,613762263,1,20,115
2019,613773013,20,480,2760
2019,613798639,3,287,1359.65
2019,613801646,30,381,2190.75
2019,613824548,10,248,2046
2019,613826473,1,40,230
2019,613853784,1,10,57.5
2019,613892137,11,780,2713.8
2019,613894096,1,12,20.64
2019,613901284,1,20,99.5
2019,613901408,4,48,407.52
2019,613901535,1,28,94.36
2019,614067126,1,450,2587.5
2019,614067672,17,475,2931.65
2019,614087885,15,352,168.5
2019,614089596,1,360,2070
2019,614223771,2,41,293.29
2019,614229888,1,260,1029.8
2019,614270797,1,63,346.5
2019,614275887,10,250,1425
2019,614315183,1,11,63.25
2019,614318396,1,31,119.38
2019,614341387,1,96,268.32
2019,614343360,9,275,2042.55
2019,614344506,1,10,34.5
2019,614344510,1,10,84.9
2019,614348548,6,640,5019
2019,614362105,1,20,67.4
2019,614371642,13,317,1265.5
2019,614371813,6,130,844.7
2019,614372672,17,524,3515
2019,614380721,4,80,138
2019,614383221,1,135,776.25
2019,614385315,2,103,640.97
2019,614385498,5,559,3731.37
2019,614389315,5,348,0
2019,614389437,7,114,82.98
2019,614390940,5,274,2165.97
2019,614393994,1,500,2042
2019,614398607,2,455,2630.15
2019,614406932,1,730,4180
2019,614407278,5,303,1720.16
2019,614410239,3,73,477.25
2019,614411488,4,80,102
2019,614413213,1,95,546.25
2019,614418061,1,25,127.5
2019,614418197,3,66,363
2019,614441864,3,160,490
2019,614442458,3,36,134.55
2019,614442563,2,115,510.45
2019,614483369,11,230,1322.5
2019,614587053,1,29,166.75
2019,614636954,1,110,605
2019,614642311,12,384,0
2019,614691107,2,135,761.85
2019,614717351,1,24,80.88
2019,614727332,2,54,343.26
2019,614770990,14,539,2396.43
2019,614837269,2,285,2650.05
2019,614840556,4,199,1144.25
2019,614872936,0,383,2353.35
2019,614924394,25,682,3400.6
2019,614991915,18,695,4386.25
2019,615151708,1,520,3620.2
2019,615187775,1,700,3274
2019,615230227,5,100,480
2019,615352106,20,527,3638.75
2019,615355285,4,439,2989.15
2019,615429063,1,642,227.3
2019,615433992,1,75,636.75
2019,615483118,6,640,3632.2
2019,615521550,1,20,115
2019,615524231,1,10,57.5
2019,615566977,1,1089,5426.58
2019,615612041,37,1228,4240.6
2019,615653575,1,30,224.7
2019,615657636,4,829,10738.8
2019,615658445,2,449,7768.2
2019,615673578,2,82,653.06
2019,615720144,6,368,2860.41
2019,615720436,3,14,156.25
2019,615722035,12,282,1536.9
2019,615723045,23,663,5069.25
2019,615724869,22,457,3134.05
2019,615824655,1,62,500.38
2019,615824745,1,102,586.5
2019,615825180,5,100,575
2019,615825339,2,285,1754.05
2019,615831146,5,115,566.05
2019,615834631,21,669,4283.85
2019,615842751,1,10,59.9
2019,615843425,2,45,258.75
2019,615843470,2,108,675.8
2019,615843515,1,105,603.75
2019,615844043,8,682,3917
2019,615844226,1,55,316.25
2019,615844596,2,90,764.1
2019,615844909,5,425,2456.15
2019,615856566,18,900,3033
2019,615857540,1,40,264.6
2019,615872884,1,40,230
2019,615875566,15,150,959.5
2019,615882196,15,320,1840
2019,615883551,2,364,4665
2019,615884891,16,835,4093.45
2019,615884894,1,814,4680.5
2019,615884954,21,508,3619.65
2019,615885038,3,65,581.85
2019,615885372,18,570,2264.22
2019,615885485,4,234,799.78
2019,615885554,12,786,3932.58
2019,615886516,28,625,3593.75
2019,615886665,0,12,119.88
2019,615886862,6,140,932.2
2019,615887263,6,262,244.4
2019,615887271,17,390,0
2019,615887392,10,208,1406
2019,615888074,1,240,1537
2019,615889103,11,422,2868.5
2019,615889140,1,23,195.27
2019,615889310,2,40,220
2019,615889578,8,420,2248.65
2019,615889778,1,50,255
2019,615890100,17,384,24.75
2019,615918139,1,870,6317.7
2019,615923218,3,137,96.75
2019,615923226,1,10,84.9
2019,615923628,11,334,1596.13
2019,615924687,3,399,3243.75
2019,615925929,11,301,1730.75
2019,615926121,9,296,1050.88
2019,615926225,28,684,3933
2019,615926536,1,10,84.9
2019,615928718,3,62,552.14
2019,615930484,2,209,656.4
2019,615930576,2,130,749.9
2019,615930914,4,144,734.4
2019,615931067,1,10,57.5
2019,615933613,2,84,283.08
2019,615933614,5,198,1170.04
2019,615934139,0,1254,0
2019,615934170,2,210,1584.7
2019,615935412,46,964,5646.5
2019,615935427,17,644,0
2019,615937039,1,10,57.5
2019,615938322,3,369,1865.83
2019,615938492,6,196,982.88
2019,615938868,5,314,1416.58
2019,615945560,1,1,11.5
2019,615945618,16,327,198
2019,615945802,1,10,82.5
2019,615947866,19,965,3966.26
2019,615948762,2,466,2518.3
2019,615948905,1,13,77.87
2019,615948979,3,261,901.15
2019,615949532,14,350,2012.5
2019,615949910,3,176,1012
2019,615950974,1,280,1610
2019,615951178,1,50,255
2019,615951215,2,154,906.18
2019,615951897,2,112,652.8
2019,615954654,1,28,265.72
2019,615955055,6,110,723.11
2019,615956045,9,199,1037.03
2019,615957268,8,577,3537.23
2019,615957620,13,518,1876.62
2019,615957656,35,888,77.4
2019,615959566,4,798,4019.12
2019,615959723,6,210,630.18
2019,615959891,1,10,33
2019,615960632,3,80,660
2019,615962032,6,640,3680
2019,615962193,1,110,569.8
2019,615965991,14,488,0
2019,615971093,2,42,206.54
2019,615971836,17,487,2008.8
2019,615971900,1,22,126.5
2019,615972060,20,487,2800.25
2019,615972231,15,318,1431
2019,615974799,1,75,431.25
2019,615975022,20,558,3324.59
2019,615978378,21,538,3073.5
2019,616034756,24,527,3747.75
2019,616106577,11,355,2041.25
2019,616108430,16,896,3377.92
2019,616111905,2,52,299
2019,616115018,0,274,1243.95
2019,616162592,2,35,269.75
2019,616205828,2,995,5663.75
2019,616220555,1,949,4942
2019,616228576,1,660,3385.3
2019,616228726,2,50,369.7
2019,616228831,3,150,448
2019,616229043,1,400,1348
2019,616229054,20,644,0
2019,616229055,1,20,44.4
2019,616229057,1,20,115
2019,616229067,1,54,181.98
2019,616229110,1,10,57.5
2019,616229499,5,208,1228.4
2019,616230663,3,84,397.32
2019,616234223,6,150,862.5
2019,616234870,1,20,115
2019,616234920,6,126,655.2
2019,616236739,22,605,4637.17
2019,616243410,1,13,74.75
2019,616243957,4,182,1110.38
2019,616244051,1,40,330
2019,616244905,1,625,5519.75
2019,616248713,3,37,280.31
2019,616249492,21,840,0
2019,616249647,17,393,2259.75
2019,616249669,13,315,1811.25
2019,616249973,6,198,714.86
2019,616255604,1,35,314.65
2019,616255784,6,117,672.75
2019,616256203,1,60,202.2
2019,616257762,3,232,1334
2019,616261091,1,344,1978
2019,616266530,5,126,499.62
2019,616267725,1,10,54
2019,616267743,2,90,287.7
2019,616268082,1,630,5265.6
2019,616268415,10,592,3360.15
2019,616275874,6,30,172.5
2019,616275884,1,50,287.5
2019,616276208,1,400,3380
2019,616281034,1,50,424.5
2019,616283040,2,60,524.4
2019,616287236,1,50,356
2019,616288422,14,550,0
2019,616292540,23,471,2690.75
2019,616292563,30,965,6614
2019,616296620,2,53,304.75
2019,616301055,2,67,256.62
2019,616301291,1,26,100.4
2019,616310436,2,65,309.55
2019,616315231,22,529,2940.13
2019,616315787,1,10,84.9
2019,616316067,2,160,1392.2
2019,616322263,4,41,437.95
2019,616346306,3,60,437.6
2019,616351320,3,111,656.65
2019,616355800,3,75,593.25
2019,616356349,2,60,509.4
2019,616356681,1,20,115
2019,616357087,1,44,242.6
2019,616360076,1,10,57.5
2019,616361284,2,76,483.98
2019,616367075,1,20,88
2019,616370527,1,525,3011.2
2019,616374095,23,657,3777.75
2019,616377937,12,844,5284.52
2019,616382140,4,245,1408.75
2019,616386903,1,189,1086.75
2019,616386998,1,27,155.25
2019,616393842,1,44,148.28
2019,616404064,1,36,261.8
2019,616418042,5,324,326.75
2019,616425581,1,10,84.9
2019,616427653,1,100,611.46
2019,616429746,3,112,472.64
2019,616435564,2,24,138
2019,616441874,1,30,254.7
2019,616452692,4,110,0
2019,616455379,2,44,285.88
2019,616470014,7,167,816.63
2019,616478400,9,206,1240.99
2019,616485135,1,10,79.9
2019,616491245,6,150,767.3
2019,616494381,6,192,1035
2019,616497352,1,930,3134.1
2019,616500452,1,10,41.5
2019,616501440,1,10,84.9
2019,616589778,1,433,2149.06
2019,616589790,9,148,705.86
2019,616589817,1,90,764.1
2019,616593119,1,10,57.5
2019,616608631,1,13,74.75
2019,616672741,1,100,668.16
2019,616734056,2,105,928.95
2019,616734058,1,10,57.5
2019,616742647,1,56,356.72
2019,616746358,1,40,134.8
2019,616748641,1,86,485.5
2019,616754036,1,25,143.75
2019,616778094,2,70,278.5
2019,616778138,3,120,404.4
2019,616780641,1,20,67.4
2019,616781752,1,354,2848.46
2019,616782003,7,222,1321.9
2019,616794998,2,70,457.1
2019,616800328,12,286,1634.5
2019,616806812,1,890,4101.75
2019,616860626,6,86,494.5
2019,616860754,2,64,383.95
2019,616929110,5,185,1063.75
2019,616929406,39,803,0
2019,616946965,24,1046,3786.47
2019,616949728,1,160,920
2019,616949961,4,455,828
2019,616953141,33,923,4440.93
2019,617026498,18,417,2315.98
2019,617149923,16,381,2095.55
2019,617152587,1,30,172.5
2019,617153168,0,15,86.25
2019,617157036,13,361,2986.99
2019,617157982,1,120,1018.8
2019,617158735,4,76,448.5
2019,617158751,3,55,204.15
2019,617159578,1,204,3628.2
2019,617161433,4,74,425.5
2019,617163558,1,132,3009.6
2019,617168429,5,163,736.17
2019,617168713,4,375,2151.25
2019,617168855,1,125,538.75
2019,617169006,2,95,660.73
2019,617190775,34,1742,8521.5
2019,617199027,1,2,49.07
2019,617223632,3,325,2431.25
2019,617224470,1,372,1253.64
2019,617252679,5,615,4119.65
2019,617287473,2,49,376.57
2019,617312890,1,40,257.4
2019,617343570,13,296,1849.94
2019,617344765,5,169,1337.81
2019,617344799,1,112,644
2019,617346450,1,1,11.75
2019,617346555,5,90,493.7
2019,617347012,6,146,839.5
2019,617347467,1,12,69
2019,617347471,4,391,2174.31
2019,617347745,1,29,246.21
2019,617347887,3,120,768.28
2019,617347889,1,17,93.5
2019,617348128,4,142,761.54
2019,617348370,11,994,4401.18
2019,617348481,1,12,69
2019,617349131,30,750,3962.5
2019,617349278,2,120,464.4
2019,617349771,30,871,5353.63
2019,617349805,4,105,603.75
2019,617349809,5,430,2856.1
2019,617349816,15,431,2983.3
2019,617349907,7,487,2999.18
2019,617349919,6,340,1853
2019,617350070,4,524,1689.88
2019,617350173,3,45,224.21
2019,617350229,2,50,424.5
2019,617350636,2,120,758.5
2019,617350664,5,167,707.49
2019,617350688,6,150,862.5
2019,617350708,2,206,1168.5
2019,617351279,5,490,2412.9
2019,617351644,1,110,632.5
2019,617351734,21,515,4350.93
2019,617352069,36,1384,6139.68
2019,617353588,4,150,0
2019,617353714,2,212,1443.68
2019,617357884,1,25,143.75
2019,617358957,18,370,2127.5
2019,617370499,1,52,395.2
2019,617373509,0,150,0
2019,617373852,2,184,677.2
2019,617382400,3,50,100.5
2019,617382583,1,44,97.68
2019,617382935,2,60,389.6
2019,617405436,11,468,1763.12
2019,617407148,1,25,174.75
2019,617459997,11,342,2267.89
2019,617460010,11,512,2225.24
